"Amazon Fire stick","https://www.amazon.in/Fire-TV-Stick-Alexa-Voice-Remote-3rd-Gen/dp/B08R6QR863/ref=sr_1_1_sspa?crid=3AP2BSJGP0P8E&keywords=fire+stick&qid=1667356023&qu=eyJxc2MiOiIzLjAxIiwicXNhIjoiMi40NiIsInFzcCI6IjIuMzMifQ%3D%3D&sprefix=firestick%2Caps%2C275&sr=8-1-spons&psc=1" , 2500
"Amazon Echo Dot 4th Gen","https://www.amazon.in/Echo-Dot-4th-Gen-Blue/dp/B084KSRFXJ/ref=sr_1_3?crid=2Y6RFEKPFIRVM&keywords=echo+dot&qid=1667356120&qu=eyJxc2MiOiI0LjMyIiwicXNhIjoiNC4wNCIsInFzcCI6IjMuNzYifQ%3D%3D&sprefix=echo+do%2Caps%2C213&sr=8-3",2500
"Acer 6k Monitor","https://www.amazon.in/Acer-Features-Bluelight-Flickerless-Comfyview/dp/B08L879JSN/ref=sr_1_3?crid=J6AK4ZDI9CZC&keywords=acer+monitor&qid=1667722057&qu=eyJxc2MiOiI0Ljg3IiwicXNhIjoiNC4zMiIsInFzcCI6IjMuNjYifQ%3D%3D&sprefix=acermonitor%2Caps%2C236&sr=8-3",5800
"LAD Workspaces® Jazz Medium Back Ergonomic Chair (Black)","https://www.amazon.in/LAD-Workspaces-Medium-Ergonomic-Office/dp/B08P8DHK11/ref=sr_1_3_sspa?crid=3PNIPMGZZJMRJ&keywords=computer+chair&qid=1667723736&qu=eyJxc2MiOiI3LjEyIiwicXNhIjoiNy4wOCIsInFzcCI6IjYuMTQifQ%3D%3D&sprefix=computer+chai%2Caps%2C246&sr=8-3-spons&psc=1",5000
"SIHOO® M18 High Back Office Chair (Black)","https://www.amazon.in/Ergonomics-Computer-Adjustable-Headrests-Backrest/dp/B07GNDDNMW/ref=sr_1_1_sspa?pf_rd_i=27013720031&pf_rd_m=A1K21FY43GMZF8&pf_rd_p=1ee62df6-2c5d-46a7-af2f-12cdb1d18111&pf_rd_r=AVHG8QQXQYM6JY1B5X2Q&pf_rd_s=merchandised-search-1&pf_rd_t=101&qid=1667723913&refinements=p_36%3A500000-&rnid=3444809031&s=kitchen&sr=1-1-spons&psc=1",7000
